"FIPS","IDC_econ_loss_natl","term_econ_loss_natl"
"42071",9829354.80997951,1716302.93987445
"42073",2724825.14231705,249741.282677674
"42075",5980626.54319565,1422681.27121701
"42077",5342652.95816375,824711.367898785
"42079",2146691.73014325,395015.673805653
"42081",1014279.31525574,136149.30290351
"42083",384055.785209882,29592.7344611286
"42085",2129792.23588576,210971.026998527
"42087",1568462.6884533,150211.140804803
"42089",2195566.0145754,3375204.15647681
"42091",87498501.2227711,19407943.0421862
"42093",1025132.20868074,23880.6238220235
"42095",4233130.68789146,1000599.08922929
"42097",1679250.32512851,87152.4315241039
"42099",884683.186436949,192594.318052157
"42101",282267399.431301,55239753.8617365
"42103",471846.370769778,134805.906628257
"42105",195051.505748167,17221.6239178921
"42107",1614661.14689151,241476.281032065
"42109",787439.929057813,66916.6391579879
"42111",1667546.98853849,202014.752256471
"42113",44912.4638815769,60951.865004345
"42115",290755.081077062,64257.3075511293
"42117",281426.954156337,457623.327082903
"42119",614834.395558857,32766.1879414861
"42121",1747198.063475,156124.515489249
"42123",530868.03108611,60747.4461919408
"42125",11144786.8058274,959465.075444206
"42127",496621.427180064,322639.320917389
"42129",23934810.3583991,2121470.99566023
"42131",273161.027857459,44038.5601862046
"42133",12680492.201528,1504999.42980922
"44001",6153969.219487,60060832.8922212
"44003",12664589.9984292,81484644.7769355
"44005",4189626.78151031,22409198.7362511
"44007",67635565.3201528,577738658.553472
"44009",6961083.95300588,30553535.0910416
"45001",115567.295796909,22359.2963203101
"45003",5823647.79009628,1404278.5551474
"45005",54320.4353467425,21609.7972023251
"45007",2931226.38943569,567864.207274401
"45009",107311.584523879,38075.4062679223
"45011",121105.898491036,37151.2695969161
"45013",656577.626971957,383401.76420271
"45015",8830843.09352468,949519.551182881
"45017",109381.892181364,51580.2695119559
"45019",37577443.5253718,3669699.35450371
"45021",346579.853322765,295067.359582767
"45023",134788.744401292,47870.0854401347
"45025",291467.58163358,305747.857438662
"45027",94379.7621556529,27819.2307179365
"45029",535914.571889211,113867.584736659
"45031",142604.555617256,33843.3105327052
"45033",203561.488344517,260118.790191569
"45035",6797691.30688922,753830.045635945
"45037",962617.388845343,237437.883112246
"45039",340709.928437448,309539.435361196
"45041",334053.045961607,153372.613502942
"45043",453689.437526232,98759.0629569759
"45045",2959216.01632776,461918.438510542
"45047",363895.542554377,107620.095121623
"45049",103492.126050774,33336.3204335192
"45051",891277.167127339,469971.083294834
"45053",120225.052343899,18458.6649224222
"45055",657417.095336612,297210.150184524
"45057",329210.804101552,128641.856969216
"45059",418887.463417989,146102.218871079
"45061",108517.571730101,51685.2750173511
"45063",7250389.03361609,4035852.45530797
"45065",164139.632348805,42334.9401824648
"45067",89599.7662233234,44957.0261193928
"45069",168765.383759481,242477.663821453
"45071",411967.697374125,169757.526186233
"45073",2390358.28372612,405996.432152734
"45075",425177.199712203,381087.318752159
"45077",4906390.9959459,813428.72676868
"45079",14455014.8902803,8343944.5475195
"45081",77286.2780206723,26281.6615537879
"45083",1529689.88300016,366524.542436189
"45085",606417.766147983,234089.42006115
"45087",69732.1170261864,24482.6920487404
"45089",113552.211936334,20846.9731441717
"45091",919365.069926536,260002.282512569
"46003",8664.33798338323,362.682359451401
"46005",68800.1278641591,960.510179828866
"46007",6886.46888327055,295.313363805787
"46009",29591.1522232624,865.449353369458
"46011",1089753.05024243,4576.46828152804
"46013",157452.303799194,2397.99811956392
"46015",22621.2271581423,322.942626971912
"46017",2180.79095807388,45.3352949314251
"46019",17154.6084051917,24.0034894615248
"46021",3443.1694890411,45.3352949314251
"46023",26312.2414142041,892.351493969641
"46025",8026.52323455137,362.682359451401
"46027",777315.122112886,82529.1752124469
"46029",152534.095451787,3361.42619527346
"46031",10872.9337596673,149.506911904006
"46033",20023.1615488327,544.182242919557
"46035",114657.460493427,1685.87489873167
"46037",16983.4176094344,366.761109123782
"46039",34237.506805746,330.848091629706
"46041",56889.9704407679,208.243320325883
"46043",12253.2848430779,253.578615257308
"46045",15880.4124742987,136.005884794275
"46047",13764.2326189317,232.246809787407
"46049",6268.43402349044,90.6705898628502
"46051",43644.2406432183,589.358834108526
"46053",43552.7783059092,525.590384845858
"46055",4522.90687273539,186.936742177636
"46057",38399.252940202,498.688244245676
"46059",12832.7992186295,194.842206835431
"46061",12780.1937223722,90.6705898628502
"46063",1083.22706669934,0
"46065",83473.4471856374,1528.53720846749
"46067",33711.036931378,544.023539177101
"46069",13917.000572155,461.82193558319
"46071",3168.72049603756,0
"46073",3826.00681877153,24.0034894615248
"46075",871.474505053514,0
"46077",67929.8593655912,1232.52194941742
"46079",105001.897026608,1228.13171282086
"46081",106393.764569105,1304.4192932867
"46083",1704237.92341301,8014.83671645959
"46085",4438.43735762665,0
"46087",87173.5354265449,272.011769588551
"46089",6150.15775271072,0
"46091",6726.85461842069,136.005884794275
"46093",35392.4511284771,652.560360737
"46095",472.013414022936,0
"46097",22895.0061010281,895.524012019137
"46099",6393171.96929554,27521.5443190356
"46101",95466.3398185342,272.011769588551
"46102",3584.48433485664,0
"46103",773885.496832212,5410355.87847287
"46105",9010.47923665603,208.243320325883
"46107",3107.84257570536,0
"46109",20733.7844762362,480.255089914433
"46111",10268.6640132912,45.3352949314251
"46115",20932.3520551466,344.249205120158
"46117",8078.78439398498,90.6705898628502
"46119",6545.40040412891,181.3411797257
"46121",4401.34227216843,0
"46123",28340.9330608904,611.366416128687
"46125",122595.63420582,1315.73563430291
"46127",134755.058251692,9557.07887869097
"46129",14830.4285556359,115.686160615962
"46135",144671.419197158,6683.16666790812
"46137",6043.26713221667,0
"47001",753628.695945882,1067530.88966182
"47003",960524.443556171,45577.4419157722
"47005",73322.1712909212,4927.72475326776
"47007",56689.6993979842,3875.12236991699
"47009",472768.44262541,149902.8820574
"47011",242457.069270091,17231.2232263509
"47013",67215.799401874,17983.5243069953
"47015",445064.001917871,20003.2350680244
"47017",151145.899545319,8606.24794480503
"47019",424249.239517482,130935.162866158
"47021",6167533.34024845,272124.522353644
"47023",85314.4543257985,1673.74491476465
"47025",63763.7907235674,11740.8614008605
"47027",51434.4458624416,3994.07669843979
"47029",96341.1425154699,15424.6082581281
"47031",404914.790094226,23635.4288760664
"47033",66417.1016812137,1263.90320926775
"47035",304760.213977889,14825.4863428111
"47037",153329692.182277,8060987.56246678
"47039",61413.0545113502,2125.98511041929
"47041",435736.505352087,20115.1672612711
"47043",4090305.48559577,177127.918241022
"47045",185779.683345088,2706.2496340796
"47047",1534892.5095727,29665.354442758
"47049",78174.5014606592,3959.74035561869
"47051",320907.823538924,14933.2515996585
"47053",224337.220487185,4491.32131383219
"47055",554862.171409776,28342.1622201578
"47057",49641.2412811988,12133.4489540373
"47059",207199.491689347,42047.7833693316
"47061",48610.9689187618,6243.01574969595
"47063",105325.610308953,19916.1166415943
"47065",1763227.72105928,2852492.42445346
"47067",9135.08280740535,3412.92430688525
"47069",109915.02124708,3206.39281082359
"47071",92724.0559570148,2466.11519197835
"47073",192046.943305226,50336.2273369417
"47075",94063.9046388969,3532.39538597871
"47077",154898.174057165,5058.19834612493
"47079",223352.947154843,10893.0439378638
"47081",328658.230471879,19590.3780322021
"47083",55641.3877722133,1980.22888550221
"47085",89822.7954591203,3723.01946961112
"47087",159600.322963325,7483.89005901899
"47089",213468.683594075,61852.4002846307
"47091",60726.1634726383,7857.61996496571
"47093",5656469.72975696,2399451.85413346
"47095",21985.4170164725,287.780035568821
"47097",289211.04349752,6481.02720066768
"47099",784151.321131462,37556.870306055
"47101",238447.297366334,11713.2977377921
"47103",251785.512622795,9278.96395667085
"47105",182466.156790985,48165.3577349305
"47107",202785.731694237,26111.5800739082
"47109",73173.0865216379,1708.65823779128
"47111",306300.388477791,15310.4338871338
"47113",577318.381844949,25292.1362754978
"47115",113475.856540326,11192.3655103181
"47117",993774.771293972,49009.7616888354
"47119",4146778.84425107,190853.972199973
"47121",38205.6183280706,4422.05643047762
"47123",61246.9085621447,6679.64330101046
"47125",4746090.45068096,423922.534012505
"47127",34148.054470096,1461.43159387229
"47129",35429.6097003804,316.090862576675
"47131",168794.998445173,3140.24489452442
"47133",162471.32270244,7300.06830322624
"47135",65690.8010591178,2945.60237570911
"47137",13795.9608321583,563.54542072321
"47139",141970.181826531,28770.2205829151
"47141",468181.517955527,25242.2591798767
"47143",93283.235432613,17610.5061601712
"47145",199247.690277686,31105.2126168341
"47147",5720442.2183617,254052.168136437
"47149",20156769.1241741,1515675.57328013
"47151",57336.27781008,5130.18628755158
"47153",32033.6697279111,5021.21983450141
"47155",210642.752656425,54342.6025393471
"47157",74598641.06139,3416573.72795896
"47159",458596.334137931,19477.7653122277
"47161",84038.2423371828,9094.45647316754
"47163",747725.441294189,205185.607338337
"47165",15845659.9647313,711647.716513741
"47167",2935357.89158659,56127.5532699736
"47169",260797.247168039,12365.6644045077
"47171",92255.6860739329,34558.1969053613
"47173",84464.9681695477,19540.6471336648
"47175",64967.1445536664,2953.05250727664
"47177",875722.018487929,42392.5316116079
"47179",1323705.88156079,691646.477969479
"47181",213942.602158148,9232.78781577703
"47183",213956.32430682,4541.63731104547
"47185",113055.604620358,9685.43251075306
"47187",34090772.6076855,2318118.63894783
"47189",12275622.848688,554279.496990811
"48001",281127.378340222,90715.8417912746
"48003",27226.9548271332,1964.17504143176
"48005",601977.766769976,502032.926465063
"48007",39213.1862791262,6986.10198890321
"48009",43847.8979971067,5973.07792753245
"48011",463.732729273278,0
"48013",893156.137922522,179764.355446923
"48015",510888.172360013,89602.4725912241
"48017",24659.016815175,1298.74844583419
"48019",546620.973245416,91880.2238836526
"48021",1067664.01496215,217573.04367644
"48023",8990.84093966817,636.822368384598
"48025",102288.496606352,280667.851442364
"48027",1505749.97170436,467133.423163121
"48029",81412141.6330741,14585674.160477
"48031",63368.2518382176,15379.5774358736
"48033",3508.54358796327,355.321068244152
"48035",101701.834398015,84755.5860508941
"48037",189856.881155435,80347.275400513
"48039",32592121.9282843,9135793.03011427
"48041",24342090.393119,2861024.41518554
"48043",65552.9930751917,4061.62837834066
"48045",4692.17411460437,212.274122794866
"48047",15073.7501754482,668.859692387463
"48049",222691.207437366,65215.6953823246
"48051",1020230.16767195,142794.566607983
"48053",209540.187102807,49892.9022198126
"48055",454275.162272325,168451.079049865
"48057",142102.888357004,35515.6017470091
"48059",43927.6278398704,13245.639148058
"48061",861445.504496811,198939.314581651
"48063",65736.2679897858,6947.52392808795
"48065",9111.86360259712,675.842888537939
"48067",56828.9495437284,8875.59514365441
"48069",5244.89054838691,30.7835458145462
"48071",887021.380095085,233105.463549281
"48073",377131.407134024,393789.316535358
"48075",11901.6562717745,849.096491179463
"48077",30168.2151034147,10003.2440760145
"48079",20545.741331064,212.274122794866
"48081",6132.76768413037,999.021884556143
"48083",38394.8505580858,6767.11307561541
"48085",22100557.3835875,1699412.59183755
"48087",2957.60246234035,0
"48089",474520.637320523,119436.076500449
"48091",1774435.68742695,631373.805517622
"48093",48323.7414738564,14590.4569071034
"48095",7573.32057804494,558.052531526678
"48097",167610.108279093,23216.8972424252
"48099",199375.961595153,100095.082033746
"48101",173.050158549679,0
"48103",8836.98930386742,212.274122794866
"48105",3601.45019677893,881.93870605893
"48107",76491.5792071529,0
"48109",5834.94769838363,3805.08872778026
"48111",2381.6291478876,0
"48113",100210125.25975,8831814.64879468
"48115",23322.3534184516,2487.74851462016
"48117",21474.9052936571,1290.06584420893
"48119",18071.6486639648,2817.01417438922
"48121",18511728.3125122,1718092.23980151
"48123",208133.381459783,49545.5801546817
"48125",25817.9836782163,1086.47432303932
"48127",17547.2142235239,6861.97099676895
"48129",5094.35110044837,653.975955771729
"48131",23962.2401983551,2790.26265763339
"48133",63495.7013326308,12243.8494465762
"48135",428897.378945398,29548.0863572387
"48137",9437.11440207254,726.296174242483
"48139",4134617.14940717,506836.464089178
"48141",8609441.97831216,7424425.51672149
"48143",219247.379768143,22608.101456339
"48145",215267.811128529,140384.32669968
"48147",194969.958733565,34287.8765769234
"48149",201223.517499853,51370.1234847368
"48151",9654.33865734034,1423.57013014588
"48153",31098.9384206308,19552.2394007458
"48155",7504.96340986514,1148.20350607766
"48157",61261979.0111209,9839812.68454741
"48159",20661.0558177776,3941.48406254926
"48161",160365.551799198,63248.3021444494
"48163",87517.2961211029,28239.3399042294
"48165",35958.2276044871,3068.95704259896
"48167",36029838.1004709,64385126.4621016
"48169",42075.0370417034,16930.2833370996
"48171",177546.39309737,45179.160093521
"48173",187.593530054645,0
"48175",83040.1025043344,19209.8412148256
"48177",143659.697452546,30351.0813365078
"48179",66156.6786112799,5878.10655320153
"48181",483803.885173924,113516.549360937
"48183",800685.537323779,99489.2889237555
"48185",1176527.08639268,160876.198955851
"48187",2643996.62956735,688221.300712925
"48189",187015.433395683,29835.4796713919
"48191",11739.5676348667,659.037892983372
"48193",25328.8906266963,9498.50550180522
"48195",6688.58005621403,539.26210068073
"48197",6547.15102013824,6517.41313358192
"48199",479229.063245187,346028.767504246
"48201",288147543.575058,48548313.2083165
"48203",395825.565876682,78283.3497845931
"48205",6152.52305495552,539.26210068073
"48207",28371.3973495284,1842.40123729584
"48209",3342443.93090441,1433263.87187929
"48211",9600.56202773293,1418.17358443177
"48213",476115.231958747,74861.0090424651
"48215",7170581.46093302,365290.586351687
"48217",259545.52842405,120600.373028787
"48219",249129.684621272,18802.8945296603
"48221",275244.301680537,52654.597114104
"48223",85225.5700830294,16619.0801034482
"48225",155455.377015619,173792.045502702
"48227",88641.0789414942,11353.507909414
"48229",2544.01039159977,634.181454630044
"48231",602210.810631365,87399.2893696903
"48233",27135.0209481449,2981.11208982169
"48235",400.944430328521,0
"48237",22416.8384249082,2808.08259499609
"48239",62725.7477355846,23740.7290050896
"48241",131820.092111329,90954.4979795991
"48243",33869.1825016903,365.824406349206
"48245",1790667.99823822,1212147.25551842
"48247",10376.7640643841,1880.15569973847
"48249",70948.6239478041,9590.28328032784
"48251",2036671.57208314,343821.157827428
"48253",58352.451010074,5691.35390417879
"48255",213963.667386153,40218.3996603435
"48257",2693215.90383392,271698.283141736
"48259",1063198.62160229,224936.528913632
"48261",251.221309497207,0
"48263",166.875516854171,440.969353029465
"48265",246160.99783368,77033.8555828902
"48267",14936.6495252575,2212.12204560502
"48269",0,0
"48271",5398.9317119552,6548.19667939647
"48273",292712.982409288,23738.1037580841
"48275",4124.59302441284,212.274122794866
"48277",144040.15124533,24508.9702670737
"48279",145273.56047598,7816.16157941611
"48281",58712.3503126407,16369.2251308953
"48283",59488.578292296,2833.85821678825
"48285",261380.584636211,65930.3465822735
"48287",432621.350052838,42045.6819432671
"48289",294727.945490312,36772.378935842
"48291",1474006.0486571,434744.959258311
"48293",233269.511295857,112679.98231232
"48295",6524.05199126415,424.548245589732
"48297",65623.937343581,22521.4407870502
"48299",109489.425605549,25161.682692895
"48301",93.7967650273224,0
"48303",7992489.80436456,258285.850003329
"48305",48291.4505384015,212.274122794866
"48307",8315.39265263899,1094.2128288538
"48309",2913293.35184052,4133935.27133312
"48311",252.404226420284,0
"48313",254960.648881642,46796.3545734195
"48315",42673.949412841,23572.0512334183
"48317",9178.33621998221,653.975955771729
"48319",9905.31642166487,1211.29600735101
"48321",450096.398385139,86956.242441061
"48323",126342.61781832,40309.1253995082
"48325",1197377.47587927,153687.634997505
"48327",17609.6264139689,7960.03324633854
"48329",313977.68697811,36450.5445925034
"48331",421157.269307812,54481.0582380966
"48333",25437.1736834409,6168.55812481646
"48335",15046.3504441687,1979.30261787871
"48337",91587.994485303,14011.2676735562
"48339",13328293.4987061,2708928.09415468
"48341",22639.2886092961,1428.45811979049
"48343",21555.1686604137,3476.3147995715
"48345",8182.48534650901,212.274122794866
"48347",486804.646295292,327821.512851173
"48349",495324.746364107,158318.004203492
"48351",89378.0123639317,62371.7896304837
"48353",65141.5422549903,9919.88562707128
"48355",917017.253730423,403210.840184203
"48357",20058.1590433947,1388.35859186019
"48359",2879.38237852248,212.274122794866
"48361",717722.856059314,583642.581924979
"48363",44788.9803234227,7862.56262917869
"48365",219703.097857709,114575.148847316
"48367",1485667.88467254,187877.270882399
"48369",18308.5571702959,1617.05382209479
"48371",28834.5570437275,2558.10380401885
"48373",377056.132334926,362839.977890849
"48375",260595.650746358,12049.0413689984
"48377",15101.839854076,1153.59569506726
"48379",42549.4862122688,3615.40824554837
"48381",462899.553550799,16087.9308434589
"48383",2778.85191438983,0
"48385",6905.84430514477,1971.51483245187
"48387",27425.9055332653,3358.78200038258
"48389",26328.2634723626,2322.38112645097
"48391",11487.8106897462,1125.6477225657
"48393",305.830685642387,0
"48395",1016640.94035069,127762.273330639
"48397",2024652.7679635,184056.583506717
"48399",14349.1789972483,2123.95646061413
"48401",390720.487007325,285094.504904956
"48403",42607.496974469,36313.911251003
"48405",23622.7286907874,33073.1318472867
"48407",183810.843713178,165774.433442329
"48409",161585.693770788,19435.274675674
"48411",8721.00938288052,3491.71235786692
"48413",1850.09247154828,0
"48415",23662.8555093465,3080.73102659048
"48417",35384.5767835587,3068.54715460168
"48419",115412.785297038,52094.7947974295
"48421",4435.91994828291,212.274122794866
"48423",2791404.33368861,277794.12179818
"48425",20840.7675919443,8639.94132276252
"48427",155004.339760571,38348.6777305365
"48429",10726.9955659593,6819.16106223467
"48431",501.727861460612,0
"48433",4330.74520640919,878.911483751041
"48435",1396.73868365415,1086.47432303932
"48437",7470.52711927987,424.548245589732
"48439",40279538.8055284,6384672.5877984
"48441",341806.958081248,58133.903036137
"48443",317.988134582329,0
"48445",58012.7748777254,659.037892983372
"48447",9292.49913922089,982.60077711641
"48449",61045.2246682164,8799.40908294839
"48451",199515.743049147,41775.6765904285
"48453",33927750.0997562,4928087.66052301
"48455",84140.3810938552,62735.0627723496
"48457",89013.8584682571,70282.5142221195
"48459",325883.457692037,42031.1809134667
"48461",5142.01348423028,212.274122794866
"48463",75550.620696992,38824.7185927735
"48465",228695.803804527,46854.1009238063
"48467",347697.311500341,37808.8717091908
"48469",409121.101412212,105384.74459161
"48471",686887.295142061,471404.34266119
"48473",1327302.14933041,393121.129575314
"48475",31371.3391687722,2437.94440083643
"48477",668694.551609763,122129.982234046
"48479",690887.5714974,140360.818344609
"48481",823832.990458552,136917.839137757
"48483",2345.72273583813,0
"48485",359172.758823991,116970.930824802
"48487",32306.0913600917,16517.1456910889
"48489",74597.563459721,2383.47378218612
"48491",7667713.22015207,1259874.97656648
"48493",758676.829963498,204000.868450887
"48495",13082.5414299614,1300.22340980846
"48497",237240.980916025,68015.1834225722
"48499",294402.981309202,47901.4513534679
"48501",22771.4051522418,4532.2794383204
"48503",35178.4985921882,17086.7097782144
"48505",57492.1563500606,10942.4701038045
"48507",76958.0295720591,21534.3905035609
"49001",22410.2064697263,699.831068832765
"49003",755540.459479526,21344.8475993993
"49005",2750851.90287024,48739.1521039885
"49007",221162.336370992,5423.69078345393
"49009",6171.53306635533,174.957767208191
"49011",16591009.2975079,519558.976730409
"49013",40742.1386949293,1224.70437045734
"49015",29654.0098077617,874.788836040956
"49017",16820.8129541657,524.873301624573
"49019",33153.5098159782,1049.74660324915
"49021",220649.010954835,6909.91403068176
"49023",77323.1969243669,1924.5354392901
"49025",41197.805642828,1436.9784932522
"49027",61990.5763168715,1924.5354392901
"49029",294600.797113227,9272.76166203413
"49031",11293.2722515368,349.915534416382
"49033",17090.4410196279,524.873301624573
"49035",82284554.4387954,2591812.60849744
"49037",105440.666314711,1750.13357794352
"49039",137656.488196888,3186.73882302707
"49041",141132.7378857,3149.79571560905
"49043",2655998.98460058,83452.0295540148
"49045",1928577.36253776,57036.5974252562
"49047",170328.071971674,5249.28892210735
"49049",11479988.4508137,244106.322015878
"49051",1261848.39284225,39190.5398546348
"49053",616144.807970164,22224.6135266319
"49055",22213.3908012824,699.831068832765
"49057",4941536.28815377,157176.672566192
"50001",1267057.57097313,160626.823713255
"50003",244504.11271918,18506.0998436068
"50005",434944.027961074,5975.35977648226
"50007",17976685.34016,504701.245633043
"50009",132944.704019512,4107.37298692421
"50011",1792500.86578276,15042.3212156818
"50013",454056.406042833,9103.24564713983
"50015",544650.421149807,10012.3400866362
"50017",6801072.63516315,136534.573899348
"50019",317824.81812185,14404.4489871891
"50021",808730.175007031,30489.606634433
"50023",1842079.10191646,43379.9603144745
"50025",361433.7077609,302727.757134724
"50027",12740676.9302351,245849.180358489
"51001",153715.777614239,15186.7401473823
"51003",35012981.7929162,795055.340183473
"51005",297693.790696361,243426.852370328
"51007",287736.173601668,60239.0303406015
"51009",453759.518116954,90469.9589721758
"51011",266572.012728408,34807.6082462604
"51013",6703545.01966123,1109919.19118422
"51015",2787626.7457734,363305.383315703
"51017",77743.6458961879,24673.6697448538
"51019",820729.992198317,374500.643804978
"51021",78873.3564763518,40528.6603761144
"51023",605525.885677726,180286.71165911
"51025",42152.6493876349,13797.0205999652
"51027",120770.489775746,35700.1831084141
"51029",1086669.52921951,62745.7836599649
"51031",664238.992265758,338047.381073604
"51033",454593.712566231,92976.0289070502
"51035",407833.137450113,382333.578493928
"51036",96699.8321832492,24137.7464657753
"51037",172281.224631314,13732.717812565
"51041",11264441.3074438,3225327.76408464
"51043",367805.888943499,33449.1720974981
"51045",132819.247932295,3384.26370657063
"51047",531344.251199096,60590.6567262577
"51049",262715.008993738,42374.8057220693
"51051",72339.5651720887,23781.338764963
"51053",272653.888973792,56145.7848598612
"51057",205958.317322309,36494.9931129862
"51059",22858027.2955516,2802720.98527996
"51061",935305.322330023,90970.4656308653
"51063",648105.617976448,388007.083843902
"51065",5499186.44001597,149462.869687515
"51067",585434.071681463,235413.770190221
"51069",648420.868063157,291296.646592672
"51071",1062037.98032978,610611.577866451
"51073",157228.5417334,31619.1102811161
"51075",766676.014144404,461017.252766283
"51077",111268.758970392,56747.1980765137
"51079",3824367.04174514,103864.477056219
"51081",59835.4018033337,10381.489364704
"51083",354633.889062468,258566.3870409
"51085",3596462.78284535,958246.908198075
"51087",14092241.8913998,4337986.54413153
"51089",403954.499885867,159459.055560403
"51091",27769.6760327408,381.182624
"51093",155382.640562964,31810.6767667019
"51095",505232.772141446,85162.8349540985
"51097",130935.1907351,38304.2194723066
"51099",212405.242287803,35251.5626645941
"51101",214975.95956232,64913.3094223806
"51103",85227.2616678074,21578.7126260593
"51105",66590.6781070545,34150.6250059956
"51107",6185175.08830877,623733.030768203
"51109",2915185.52029621,86718.0551146107
"51111",54284.2149379725,14283.9580199655
"51113",608103.487687683,23429.8052381336
"51115",49468.7116017951,8656.29693232441
"51117",124276.651094225,23957.3263174075
"51119",146181.653314166,41520.9259810828
"51121",11797519.8841424,6971233.23520623
"51125",1728759.64694087,33155.2515286836
"51127",535177.517155777,167877.167214774
"51131",82222.0268192122,19046.3673182329
"51133",77190.5179920797,13964.3788375423
"51135",206319.931082693,37806.1334725068
"51137",2004518.71759389,69305.5347300899
"51139",405819.780127682,22616.574464216
"51141",133700.808653589,65577.6512326055
"51143",578960.80097024,344852.541029364
"51145",537248.34865638,115037.431305964
"51147",445296.819267152,72300.7146382829
"51149",405346.118203379,105149.478950951
"51153",6387021.42014788,873653.560733497
"51155",2464942.40149137,1454509.81416783
"51157",102584.166280499,10314.5772525267
"51159",243278.518558144,239623.423377904
"51161",2023894.50994689,1231479.91311159
"51163",450605.615188229,52177.4020864985
"51165",2047589.74856877,558101.698209708
"51167",99290.0137640761,41721.6713158863
"51169",97089.7491818285,37246.2470098562
"51171",341068.754930978,41820.5812668838
"51173",184907.715882745,67887.1228477378
"51175",120232.394162679,25614.8976444859
"51177",1957847.17597657,129521.942155367
"51179",1385211.21656749,190061.497812284
"51181",49262.3356859506,5538.06458629641
"51183",325772.031122508,476207.555397488
"51185",388705.640416378,330136.40453195
"51187",458820.558614555,36179.874369336
"51191",294108.915629051,119749.347830973
"51193",106255.141738205,15842.4347841285
"51195",119465.400011541,19729.2268159369
"51197",631027.509048888,269438.632208458
"51199",441914.569329529,69923.9927310758
"51510",3988888.35743462,602166.505271789
"51520",128107.866139267,47344.9840806749
"51530",65548.6579180456,12508.9131776679
"51540",22147758.8617927,416493.790286631
"51550",1399884.49116587,608985.037250819
"51570",244177.671385494,80637.4938778282
"51580",149083.289838699,25908.8339726825
"51590",537830.278061068,147365.44655657
"51595",67589.5118830938,12889.6233341022
"51600",575198.703935637,40171.6795802471
"51610",263635.189615169,37439.2285440776
"51620",40610.1898124516,12403.4350314351
"51630",321213.574179712,27235.6919113019
"51640",90798.7220008052,32883.741774743
"51650",1380658.98131635,348578.62340661
"51660",1187063.09383037,63195.0586224057
"51670",142388.489171894,47024.2506287156
"51678",133860.266054163,28112.4734672974
"51680",1176686.69508784,609510.419012203
"51683",641077.028682997,78395.2438824037
"51685",154178.33705359,27693.0722219324
"51690",141383.170561297,44830.6312936651
"51700",1452169.94322923,291815.276974902
"51710",2561551.75814126,879723.786082702
"51720",29357.4658987249,381.182624
"51730",306389.693895883,80945.0238137427
"51735",112130.000115498,26245.2847289574
"51740",492442.662332939,59264.0307683725
"51750",2190852.30702496,1284827.6100209
"51760",16764137.5087684,5866251.36656436
"51770",1233121.81661332,556360.703649703
"51775",381018.940727813,155506.720746231
"51790",923866.424854651,56348.0078324094
"51800",617171.319162405,318394.675356303
"51810",3510148.02136229,470974.228990249
"51820",1853815.78885137,64895.9734977646
"51830",133275.212730869,19175.2226058096
"51840",370706.335469343,254478.434176945
"53001",248464.365493754,31.1006624560153
"53003",238434.5744143,7936.69216209182
"53005",9006884.47812242,31824.5682602666
"53007",1586950.42955697,13717.6293318636
"53009",1929058.04184077,17914.0990842487
"53011",12420460.1219192,148520.927194777
"53013",5919.39569847465,31.1006624560153
"53015",1635561.70775352,16476.4379801945
"53017",489874.466799914,15241.2280632898
"53019",123594.227195877,0
"53021",2018293.32492734,18488.001674199
"53023",37669.4989022517,1866.53593526012
"53025",674083.939019416,5629.12022701836
"53027",1539142.27577422,19664.5426846022
"53029",1827395.15468039,35987.9022561941
"53031",228658.72196536,7998.89419409377
"53033",363751218.854208,9065994.77138111
"53035",11577328.1000971,267572.955620083
"53037",907299.034444282,15036.6638921449
"53039",96721.340456564,2317.97367705795
"53041",1334083.31307985,24183.8208915419
"53043",501743.54414856,933.267967630058
"53045",1277403.21643655,14243.8438244863
"53047",395277.53612201,4932.46932050952
"53049",107627.733407685,3708.59624643844
"53051",398340.672685896,1231.40177582384
"53053",17761624.1282788,439328.420554593
"53055",196876.021130076,1965.89344497416
"53057",4105377.12600987,57941.8378969984
"53059",119279.538060221,4601.08617572628
"53061",72063328.508881,1693162.75246012
"53063",4746114.13423152,110803.08226214
"53065",234076.822736198,4536.2718395803
"53067",4014696.52697428,74328.8889733344
"53069",9853.14714591872,267.717723577236
"53071",1941249.70602199,28407.229974982
"53073",2667231.04369487,24245.4798611597
"53075",5180784.27797529,21133.7150379476
"53077",2394868.07754353,49862.0037613094
"54001",146853.701431506,1569.96694239929
"54003",676430.944487619,37620.8824745989
"54005",24779.6263125785,1112.46660400909
"54007",180441.126913536,970.264251427659
"54009",102453.285484819,1957.98822560305
"54011",507835.347493402,4070.16550284912
"54013",18719.6081864423,0
"54015",2453.5683035563,0
"54017",113859.180129102,1137.5418399873
"54019",186787.116923153,38307.9370833501
"54021",75831.0441024971,233.415861028834
"54023",60088.6079446353,1107.34374905821
"54025",126522.298933842,8255.18405985504
"54027",111803.425577343,10620.7263505229
"54029",534730.244649229,35665.8438405658
"54031",22017.732087414,744.336474701014
"54033",1233929.98902365,18029.98531012
"54035",57916.222424698,386.896030770347
"54037",523672.74206662,32288.0379714518
"54039",453910.543597094,238158.120718382
"54041",142279.883239697,23.3652998035363
"54043",31104.5757714645,1106.04484115126
"54045",74801.9323063901,2498.03007648132
"54047",42657.410979828,22934.2820272612
"54049",2060693.4462872,5113.52632079738
